Ta_med;Ta_max;Ta_min;UR_med;UR_max;UR_min;RG;V;P;ET0
27.97;35.21;20.73;57.07501;82.20002;31.95;16.3472454;1.210094385;0;3.822251637
28.335;34.79;21.88;55.575;80;31.15;21.1032306;1.278242775;0;4.351246172
26.765;35.86;17.67;58.59;89.4;27.78;19.45854;1.128132132;0;4.018165615
27.06;34.69;19.43;58.98;89.3;28.66;12.0009852;1.529655078;0;3.685039233
26.585;31.03;22.14;70.915;92.5;49.33;18.736371;1.711998068;0.4;3.875014712
26.585;33.04;20.13;63.24;91;35.48;18.1303722;1.695421432;0;4.127341642
25.535;33.78;17.29;64.37001;94.70002;34.04;19.3637844;1.332577302;0;3.947724706
27.155;33.59;20.72;55.72;83.3;28.14;15.0955074;1.627273042;0;3.989933568
26.815;33.23;20.4;58.10501;84.20002;32.01;19.267911;1.755281505;0;4.369311396
26.37;33.08;19.66;56.44;83.3;29.58;13.951647;1.480846096;0;3.659829448
25.855;32.88;18.83;62.88;89.9;35.86;15.9607044;1.766332595;0;3.920606167
24.945;30.51;19.38;65.68;83.9;47.46;16.3323774;1.285610168;0;3.287513405
27.96;34.47;21.45;61.405;86;36.81;19.1246346;1.12997398;0;3.856129062
27.13;33.46;20.8;58.69;82.9;34.48;19.3651704;1.415460479;0;4.045184987
26.18;34.38;17.98;60.8;93.1;28.5;14.22490864;0.959603005;0;3.15393521
26.52;33.12;19.92;56.815;76.52;37.11;10.63525318;1.867634256;0;3.642660688
27.165;32.44;21.89;64.02;85.4;42.64;20.612295;1.671477403;0;4.206842955
24.825;28.95;20.7;73.805;95;52.61;19.3419594;1.401646616;0;3.434716476
26.535;36.28;16.79;63.5;95.5;31.5;16.1671104;1.087611467;0;3.553566261
26.65;34.99;18.31;61.54;92.4;30.68;18.3533508;1.028672319;0;3.599531278
24.94;32.22;17.66;64.95;94.1;35.8;16.24798984;1.328893605;0;3.425039394
25.27;32.62;17.92;59.41;88.5;30.32;16.24798984;1.639245057;0;3.828523301
25.415;33.48;17.35;60.305;90.4;30.21;20.5017714;1.106029951;0;3.695466145
26.31;33.71;18.91;58.36501;90.70002;26.03;18.214551;1.278242775;0;3.750405239
26.86;34.44;19.28;61.495;87.4;35.59;18.9502158;1.57846406;0;4.111523005
25.97;30.83;21.11;75.785;96.9;54.67;10.38492;1.44216728;8.6;2.580534157
23.89;26.9;20.88;80.845;95.3;66.39;11.8386918;1.6751611;0.1;2.41313084
23.475;27.2;19.75;79.485;96.9;62.07;14.4658638;1.347312089;0.2;2.617185895
23.81;28.75;18.87;75.58501;96.70002;54.47;16.89271744;1.114318269;1.1;2.909747709
25.71;31.12;20.3;67.31001;90.70002;43.92;12.0892032;1.444009129;0;2.969262824
25.31;30.51;20.11;72.10501;91.70002;52.51;9.9877158;1.570175743;0;2.652666095
24.76;28.82;20.7;73.365;89.5;57.23;9.798471;0.996439973;0;2.170926414
24.645;30.01;19.28;74.38;96.6;52.16;19.9029744;0.955919308;0;3.186919429
25.095;31.78;18.41;67.945;98.6;37.29;20.00574364;0.942105446;0;3.285054106
24.625;33.36;15.89;63.815;93.5;34.13;16.55691124;0.944868218;0;3.06157792
24.275;33.82;14.73;63.795;92.9;34.69;18.33271918;0.951314687;0;3.21481826
26.685;35;18.37;64.405;95.5;33.31;16.02400144;1.041565258;0;3.271713809
26.54;33.62;19.46;67.385;92.8;41.97;19.505601;1.3629678;0;3.732239698
26.785;34.24;19.33;59.815;92;27.63;19.45747438;0.918161417;0;3.377302735
27.375;35.87;18.88;58.455;91.5;25.41;19.1187738;1.054458197;0;3.612184663
25.94;36.16;15.72;59.75;93.2;26.3;19.1462652;0.810413286;0;3.266072106
24.94;33.49;16.39;62.525;93.2;31.85;15.6857166;0.867510586;0;2.913347654
25.785;33.32;18.25;62.545;93;32.09;19.4758434;0.962365778;0;3.325632986
24.755;34.5;15.01;60.57;93.7;27.44;17.018514;0.725688261;0;2.879697908
24.095;32.56;15.63;61.945;90.8;33.09;19.4767794;1.193517749;0;3.426752897
24.32;32.22;16.42;61.47;93.3;29.64;17.6341464;1.352837634;0;3.450014573
23.96;30.24;17.68;63.185;91.9;34.47;11.560275;2.117204711;0;3.44339606
22.745;27.86;17.63;73.905;97;50.81;16.9301016;1.894341057;0.1;3.112142824
23.52;29.1;17.94;71.365;96.9;45.83;7.602127935;2.072079426;0;2.678531571
22.77;25.54;20;78.035;93.3;62.77;12.76547867;1.824350819;0;2.462529925
23.695;28.26;19.13;72.88;94.2;51.56;14.213412;1.674240176;0;2.861041129
24.245;29.49;19;73.905;96.4;51.41;18.2315394;1.178782962;3.5;3.04866927
23.44;30.15;16.73;67.38;98.2;36.56;17.8308432;1.138262298;0.1;3.051983204
23.93;30.37;17.49;66.555;93.5;39.61;11.9231874;1.688974963;0;3.038491627
23.31;27.71;18.91;76.13;96.2;56.06;17.3086452;1.730416551;0.1;3.021914243
24.195;29.56;18.83;68.5;94.9;42.1;13.1448294;1.422827872;0.1;2.847637699
24.285;29.65;18.92;65.145;87.1;43.19;11.3513112;1.500185504;0.4;2.808524196
23.945;28.95;18.94;72.85;94.7;51;14.1207642;1.901708451;0;3.018353699
22.585;27.88;17.29;74.13;96.8;51.46;11.7717408;2.119046559;0.5;2.79597623
22.19;26.85;17.53;74.34;96.9;51.78;14.1303114;1.62451027;0;2.680460618
22.53;29.04;16.02;67.67;94;41.34;18.2124882;1.476241475;0;3.203276475
23.9;29.54;18.26;62.62;86.8;38.44;16.6313394;1.53886432;0;3.361186261
24.31;29.82;18.8;64.795;86.9;42.69;13.959189;1.704630674;0;3.240229334
23.635;28.76;18.51;72.37;97.2;47.54;12.4437222;1.532417851;2.8;2.762317504
23.41;28.59;18.23;67.05;97.7;36.4;13.463181;1.457822991;1.8;2.944533685
23.62;29.46;17.78;68.96;95.5;42.42;13.3469442;1.716602689;0;3.095352304
23.09;30.22;15.96;67.82;96.2;39.44;15.0371352;1.623589346;0;3.266286003
22.49;29.19;15.79;72.69;96.4;48.98;11.2246164;1.3058705;1.8;2.52608381
23.98;29.3;18.66;66.89;90.6;43.18;18.7697106;1.191675901;0;3.247321461
24.175;30.6;17.75;67.385;92.9;41.87;16.8497388;1.000123669;0;3.020881662
23.29;30.74;15.84;66.165;93.7;38.63;17.293482;1.073797605;0;3.103325878
24.96;30.77;19.15;60.19;84.6;35.78;9.5600142;1.58491053;0;3.033419145
22.61;26.16;19.06;74.885;89.7;60.07;17.6432184;1.653979844;0;3.016096067
24.345;30.4;18.29;64.295;89.6;38.99;16.255431;1.489134414;0;3.379399952
24.715;31.4;18.03;63.15;90.9;35.4;18.1306314;0.996439973;0;3.237696353
22.285;31.4;13.17;64.08;95;33.16;18.4190652;1.099583482;0;3.272085474
23.065;31.7;14.43;64.47501;95.20002;33.75;20.1485484;1.251535973;0;3.584101833
23.81;31.3;16.32;63.515;95.6;31.43;17.0623224;1.407172161;0;3.501219937
22.705;31.96;13.45;63.49;97;29.98;20.5048566;1.082085922;0;3.483861492
24.225;34.95;13.5;57.35;95;19.7;20.388078;0.772655395;0;3.32282977
24.865;35.15;14.58;51.925;84.3;19.55;20.1124566;1.166810948;0;3.887230423
24.735;31.54;17.93;61.78001;89.20002;34.36;16.8247458;2.11260009;0;4.114956054
23.525;31.85;15.2;63.09;95;31.18;18.5483664;1.359284103;0;3.641594519
22.795;31.4;14.19;63.22;95.4;31.04;20.4070032;1.099583482;0;3.493022867
21.74;32.25;11.23;57.215;88.9;25.53;16.7280336;1.307712349;0;3.571408453
22.9;31.02;14.78;62.765;95.8;29.73;17.7104646;1.682528494;0;3.818209916
24.2;31.18;17.22;60.795;89.1;32.49;15.71957464;1.795802169;0;3.798514016
23.99;30.97;17.01;60.83501;90.70002;30.97;16.46293324;1.843690227;0;3.893399315
24.4;30.06;18.74;55.78;81;30.56;17.4960828;1.937624494;0;4.064575412
24.58;31.58;17.58;58.17;87.9;28.44;17.7593562;1.734100248;0;4.034240755
23.305;30.08;16.53;63.785;89.9;37.67;17.77374724;1.817904349;0;3.793789261
24.2;29.95;18.45;63.23;95.3;31.16;15.1327116;1.856583165;0.1;3.688820762
23.28;28.57;17.99;68.335;94.1;42.57;16.0156926;1.97630331;0.1;3.541464845
23.465;28.96;17.97;68.53;95.4;41.66;11.1997998;2.12365118;0.4;3.249375606
22.4;27.95;16.85;74.27;96.6;51.94;12.3712758;1.526892306;0.6;2.736581884
20.85;28.85;12.85;69.525;98;41.05;15.9606666;1.304949576;0;3.110005088
23.77;28.49;19.05;54.195;69.11;39.28;19.896516;2.046293548;0;4.244535433
23.43;30.42;16.44;58.47;85.3;31.64;14.9068746;1.911838617;0;3.896303387
23.825;30.16;17.49;65.715;95.9;35.53;21.089214;1.483608869;0.1;3.952669378
22.795;31.21;14.38;62.16;95.6;28.72;21.2868882;1.436641735;0;4.046606431
22.245;31.39;13.1;61.14001;93.70002;28.58;21.5375922;1.22667102;0;3.884620534
24.225;33.03;15.42;59.74;93.3;26.18;21.2210118;1.018542153;0;3.844237003
23.9;32.2;15.6;59.355;89.4;29.31;21.5090604;1.339023771;0;4.128175154
25.17;33.32;17.02;55.4;91.8;19;19.6516782;1.302186803;0;4.13116053
24.83;34.44;15.22;60.07;93.1;27.04;20.5202196;1.399804768;0;4.34741044
24.265;32.74;15.79;58.36;88.9;27.82;21.7977768;1.480846096;0;4.386059672
24.345;31.9;16.79;60.235;88.5;31.97;20.8036674;1.673319252;0;4.371201492
23.735;32.64;14.83;61.37;92.5;30.24;20.53686818;1.563729273;0;4.315713636
24.47;35.08;13.86;51.225;81.1;21.35;21.2022918;1.180624811;0;4.281178225
25.67;35.7;15.64;56.53001;87.70002;25.36;21.034359;1.057220969;0;4.181660518
26.71;34.68;18.74;58.695;91.1;26.29;21.5838792;1.648454299;0;4.835500349
26;34.76;17.24;58.55;89.4;27.7;19.1421108;1.770937216;0;4.72759601
25.105;32.26;17.95;58.505;84.6;32.41;15.0770196;2.068395729;0;4.31330118
26.13;32.49;19.77;56.6;81.3;31.9;19.7055792;1.407172161;0;4.240947524
25.675;33.55;17.8;53.32501;81.70002;24.95;22.5766854;1.227591944;0;4.421156204
25.815;37.21;14.42;55.05501;92.70002;17.41;22.0762044;1.512157519;0;5.104260599
25.34;32.78;17.9;57.765;84.8;30.73;12.54644107;2.06194926;0;4.197487118
23.475;29.71;17.24;63.715;89.6;37.83;11.60808844;1.761727974;0;3.367203259
0;0;0;0;0;0;17.270874;0;0;0.968842837
0;0;0;0;0;0;21.6036864;0;0;1.084033796
0;0;0;0;0;0;16.8422022;0;0;0.969923213
25.005;31.18;18.83;55.68;84.4;26.96;21.6036864;2.046293548;0;4.933245339
24.355;30.86;17.85;63.855;89.5;38.21;11.6057988;1.465190385;0;3.24851587
24.89;32.45;17.33;61.925;91.4;32.45;18.83148298;1.660426313;0;4.346977769
24.645;29.97;19.32;70.205;95;45.41;20.2345704;1.676082024;0.3;4.093445403
25.41;32.25;18.57;58.37;83.5;33.24;22.1156154;1.889736436;0;4.905556341
25.645;32.28;19.01;55.77;84.1;27.44;17.78152864;2.19179957;0;4.871987881
25.57;33.75;17.39;59.52501;92.70002;26.35;14.1382368;1.84000653;0;4.325287472
24.795;31.2;18.39;63.265;91.3;35.23;20.3350158;1.737783945;0;4.436970334
24.855;30.93;18.78;67.985;96.5;39.47;21.4826202;1.688974963;0.4;4.416749641
25.715;32.57;18.86;57.73;85.8;29.66;22.7444508;2.023270444;0;5.195180148
24.47;32.96;15.98;59.975;90;29.95;23.9443668;1.622668421;0;4.940497139
26.015;33.2;18.83;57.55;83.5;31.6;18.5278104;1.615301028;0;4.488331829
24.865;33.1;16.63;57.06;87.4;26.72;19.86354538;2.049056321;0;5.051232445
24.86;32.33;17.39;62.415;96.6;28.23;18.289359;1.859345938;0.9;4.551555282
25.785;32.86;18.71;63.17;93.4;32.94;22.7897694;1.92565248;0;5.080658472
25.98;32.96;19;57.82;83;32.64;20.1851928;1.901708451;0;4.896906928
25.82;33.56;18.08;53.825;82.5;25.15;22.6672128;1.927494328;0;5.351610861
26.15;33.66;18.64;58.46;84.9;32.02;24.2633034;1.509394746;0;5.057255851
25.82;35.77;15.87;57.225;93;21.45;16.66591564;1.143787843;0;4.126510294
27.555;36.29;18.82;54.955;83.8;26.11;20.0878848;1.64661245;0;5.12574635
28.105;34.49;21.72;53.555;78.13;28.98;22.9760496;1.909075844;0;5.54179924
26.315;32.04;20.59;54.404995;78.25999;30.55;24.6238074;1.741467642;0;5.251068464
24.65;34.63;14.67;55.23001;87.70002;22.76;24.1378596;0.932896204;0;4.497147912
25.88;36.56;15.2;51.31;83.1;19.52;14.2810542;0.995519048;0;3.827092748
29.185;37.91;20.46;51.51;84.6;18.42;17.29609024;1.432037114;0;4.871636587
28.19;34;22.38;55.075;78.14;32.01;17.0994888;1.881448118;0;4.811923914
26.84;32.54;21.14;55.959995;79.29999;32.62;24.465312;1.851978544;0;5.397947492
26.925;34.01;19.84;59.265;86;32.53;20.5894321;1.534259699;0;4.789409929
26.56;36.5;16.62;57.43;88.3;26.56;18.7685231;1.464269461;0;4.809035625
28.08;36.44;19.72;54.75001;80.70002;28.8;18.1150092;1.677002948;0;4.995627691
27.805;35.16;20.45;54.654995;76.50999;32.8;11.9598714;1.656742616;0;4.126764348
28.025;34.72;21.33;54.405;76.39;32.42;22.6237554;2.104311772;0;5.716227443
26.43;32.36;20.5;67.765;94.8;40.73;21.5025318;1.779225533;0.2;4.80827508
27.435;36.2;18.67;53.64;81.6;25.68;23.8633434;1.376781663;0;5.337505523
29.02;35.49;22.55;52.735;77.61;27.86;23.2582086;1.971698689;0;5.900093135
27.06;34.25;19.87;53.5;78.38;28.62;22.5290466;2.238766704;0;5.849317965
27.335;34.7;19.97;52.925;81.1;24.75;25.8216876;2.40269121;0;6.460769898
27.95;35.39;20.51;52.175;79;25.35;19.4992902;1.476241475;0;4.949443283
28.89;37.96;19.82;49.005;74.6;23.41;12.1947426;1.252456897;0;4.135840893
30.48;37.18;23.78;48.85;70.83;26.87;14.69801164;1.735942097;0;4.942697432
26.75;31.03;22.47;70.65;92.6;48.7;24.6924324;1.108792724;2.6;4.772281058
29.58;35.82;23.34;60.605;84.8;36.41;24.81616618;1.62451027;0;5.724998228
28.96;36.86;21.06;51.855;85.5;18.21;19.98870484;1.872238877;0;5.70276589
27.65;34.98;20.32;53.97;82.9;25.04;13.8553182;2.107074545;0;4.957548545
26.09;32.62;19.56;56.645;81.3;31.99;23.4985068;2.318887108;0;5.734753648
25.595;32.17;19.02;64.63501;91.20002;38.07;20.8173852;2.038926155;0.2;4.9568998
27.28;35.07;19.49;52.635;80.1;25.17;21.8903724;2.116283787;0;5.859343317
28.405;35;21.81;52.095;79.91;24.28;23.8269996;2.236924855;0;6.229265519
26.48;34.63;18.33;55.10501;84.20002;26.01;23.6931768;1.832639136;0;5.661356793
27.575;35.13;20.02;53.06;81.1;25.02;22.25547896;1.983670703;0;5.78127128
28.58;35.75;21.41;51.3;78.42;24.18;21.554559;1.76080705;0;5.597712554
29.16;36.7;21.62;48.265;74.89;21.64;26.1656046;1.661347237;0;6.151522856
28.515;36.25;20.78;53.68;78.95;28.41;19.18179;1.89710383;0;5.451885269
28.23;36.59;19.87;48.71;75.79;21.63;21.3312474;1.461506688;0;5.339153512
28.32;36.09;20.55;55.075;79.19;30.96;19.2407382;1.609775483;0;5.098698209
28.85;36.86;20.84;53.43;81;25.86;17.3038464;1.781988306;0;5.218797773
29.16;35.66;22.66;49.185;72.13;26.24;24.7503006;2.30599417;0;6.554767934
25.71;32.54;18.88;61.865;84.7;39.03;26.3006244;1.519524912;0;5.331438337
27.595;36.26;18.93;49.975;79.68;20.27;26.2860948;1.651217071;0;6.053672633
27.83;36.34;19.32;51.655;82.7;20.61;26.1445554;1.680686645;0;6.080286118
27.985;35.95;20.02;51.02;77.49;24.55;25.3465704;1.94775466;0;6.233029342
29.31;38.25;20.37;51.485;81.6;21.37;19.582704;1.566492046;0;5.44988419
29.46;38.21;20.71;45.485;73.58;17.39;25.367643;1.773699988;0;6.425745643
28.405;34.76;22.05;53.59;76.71;30.47;23.0257494;2.254422415;0;5.912335204
28.215;36.14;20.29;53.6;81;26.2;25.0998174;2.149437058;0;6.220779029
28.15;35.07;21.23;51.195;77.9;24.49;18.4717998;2.466234979;0;5.79388383
27.65;35.29;20.01;50.535;77.22;23.85;22.4680392;2.549118156;0;6.312598409
27.26;34.42;20.1;55.225;80.5;29.95;20.2219146;2.073921274;0;5.355985118
27.945;34.91;20.98;50.84;76.55;25.13;22.1836734;2.062870184;0;5.740661031
26.33;33.06;19.6;63.455;93.6;33.31;19.4592294;2.40269121;0.1;5.160958489
27.715;35.34;20.09;51.7;78.73;24.67;21.0509802;1.950517433;0;5.542707585
28.63;35.21;22.05;49.38;72.63;26.13;19.3646196;1.903550299;0;5.351576361
28.455;35.76;21.15;49.39;73.07;25.71;17.7714252;1.865792407;0;5.197802993
28.465;35.87;21.06;52.195;74.44;29.95;15.9014394;1.667793707;0;4.702620462
28.64;34.81;22.47;53.555;74.14;32.97;14.3125506;1.784751079;0;4.504749493
28.3;34.29;22.31;56.66;77.11;36.21;16.2669258;1.717523613;0;4.529207244
28.645;34.67;22.62;56.835;77.69;35.98;18.314118;1.525971381;0;4.638241515
28.31;33.65;22.97;57.77;76.39;39.15;16.91459853;1.627273042;0;4.442968948
27.975;34.81;21.14;55.595;77.01;34.18;15.18120613;1.342707468;0;4.105442248
29.285;35.98;22.59;54.195;77.05;31.34;17.9405568;1.640165981;0;4.893677179
27.595;34.12;21.07;69.11;97.8;40.42;23.6472516;1.541627093;9.7;5.05755603
29.235;35.99;22.48;62.065;89.4;34.73;18.1793358;1.23772211;0;4.421511328
29.84;37.11;22.57;52.5;77.8;27.2;14.4583542;1.638324133;0;4.658623421
28.875;35.04;22.71;56.435;79.74;33.13;12.5163756;1.161285403;0;3.631324426
27.66;33.29;22.03;68.62;92.5;44.74;23.2032258;2.016823974;6.8;5.200925979
26.29;31.83;20.75;68.405;93.6;43.21;21.38010215;1.744230414;0;4.645393512
28.69;36.15;21.23;53.98;80.5;27.46;26.211672;1.338102847;0;5.535410217
28.905;37.54;20.27;51.29;80.3;22.28;27.345456;1.826192667;0;6.356825797
30.375;38.56;22.19;47.955;80.9;15.01;27.215406;1.776462761;0;6.491081967
29.575;38.1;21.05;46.66;75.97;17.35;26.932626;1.933940797;0;6.582123649
27.59;36.02;19.16;53.245;83.2;23.29;26.6927454;1.966173144;0;6.201956547
28.725;37.41;20.04;50.7;79.31;22.09;27.896706;1.821588046;0;6.390427173
28.95;36.96;20.94;50.36;81.6;19.12;26.83008;1.678844797;0;6.089709678
29.32;38.58;20.06;42.24;72.86;11.62;23.3410428;1.220224551;0;5.380350632
29.5;38.78;20.22;42.545;67.57;17.52;17.61084;1.432037114;0;5.154518726
29.745;37.44;22.05;51.74;79.94;23.54;23.0119992;1.802248638;0;5.967643946
29.605;36.48;22.73;49.72;72.53;26.91;24.870024;1.724891006;0;5.997359872
28.865;36.67;21.06;50.89;75.65;26.13;24.774768;1.328893605;0;5.512870724
30.015;37.85;22.18;49.585;75.48;23.69;23.8111596;1.269954457;0;5.482124093
30.42;39.16;21.68;50.99;80.8;21.18;21.7752786;1.012095684;0;5.005933052
30.81;39.59;22.03;44.34;69.68;19;22.015917;1.120764738;0;5.226486754
30.73;39.5;21.96;45.425;70.42;20.43;22.190643;0.970654095;0;5.015100566
31;38.73;23.27;46.72;72.6;20.84;22.34655;1.350995786;0;5.539207739
30.33;37.41;23.25;50.07;76.26;23.88;20.4324732;1.486371641;0;5.333158897
29.91;37.91;21.91;51.51;77.25;25.77;22.9212576;1.218382702;0;5.307210214
30.365;37.92;22.81;50.99;76.38;25.6;17.08437418;0.92552881;0;4.246120129
31.6;39.28;23.92;49.305;74.31;24.3;18.45799738;1.23772211;1;4.96622943
28.49;35.35;21.63;62.63;94.9;30.36;18.6516936;1.572938515;0.4;4.79961784
28.245;36.26;20.23;62.345;96.3;28.39;10.25228698;1.262587063;0;3.548954771
29.96;36.73;23.19;47.635;72.85;22.42;18.7173558;1.912759541;0;5.614720921
27.26;31.43;23.09;54.99;74.15;35.83;12.44927527;1.909996768;0;4.115497625
27.465;34.26;20.67;58.68501;81.70002;35.67;15.64660084;2.028795989;0.8;4.730250087
25.69;30.94;20.44;60.255;84.4;36.11;15.2883522;1.621747497;0;4.015165991
27.08;32.51;21.65;54.125;74.36;33.89;20.940489;1.901708451;0;5.167831542
26.165;32.25;20.08;67.37001;94.70002;40.04;19.9410012;1.667793707;0.9;4.555608463
27.525;34.77;20.28;65.76;96.6;34.92;16.2600282;1.651217071;2.1;4.412267731
27.095;33.77;20.42;59.30001;83.70002;34.9;23.8382946;1.828034515;0;5.45468622
26.465;32.14;20.79;63.35;79.96;46.74;25.126641;1.909075844;0;5.349644821
28.32;35.15;21.49;54.004995;79.86999;28.14;20.8432854;1.55636188;0;5.143951329
28.255;36.13;20.38;54.255;81.4;27.11;21.070377;1.638324133;0;5.342183693
30.215;37.26;23.17;51.375;73.52;29.23;15.8396022;1.697263281;0.6;4.962984152
30.3;37.7;22.9;47.805;74.39;21.22;17.116551;2.201929736;0;5.908784775
27.98;34.79;21.17;54.819995;78.72999;30.91;23.6236662;1.739625793;0;5.571920903
28.495;35.02;21.97;51.425;75.82;27.03;23.5147842;2.082209592;0;6.005286775
28.1;36;20.2;51.33;77.38;25.28;24.01509876;2.003931036;0;6.085591476
29.515;36.3;22.73;56;82.9;29.1;26.0016534;2.003010111;0;6.315755384
30.61;37.67;23.55;51.76;77.08;26.44;25.1110872;1.48176702;0;5.909266188
31.285;39.34;23.23;50.005;76.63;23.38;25.3047402;1.034197864;0;5.534261304
32.115;39.56;24.67;44;65.5;22.5;17.99682124;1.206410688;0;4.94034759
30.015;37.03;23;65.025;97;33.05;18.759294;1.393358298;15;4.79218067
28.225;33.88;22.57;70.29001;96.70002;43.88;11.8683684;1.420986024;2.1;3.436980865
26.51;31.16;21.86;75.75;96.4;55.1;14.3615412;1.355600406;7.3;3.374650386
26.705;32.24;21.17;74.22001;97.70002;50.74;9.5709924;0.850013027;21.9;2.534460852
23.83;27.2;20.46;84.38;98.5;70.26;15.20965984;0.699902384;19.8;2.880767648
27.02;31.17;22.87;72.95;94.6;51.3;23.3433666;1.4200651;0;4.727191576
28;33.97;22.03;65.22;93;37.44;21.63482998;1.804090487;0;5.135675182
28.975;34.22;23.73;62.295;85.4;39.19;23.2197372;1.555440956;0;5.272085754
29.13;34.99;23.27;63.03;90;36.06;17.812314;1.358363179;0;4.462516355
28.25;32.31;24.19;70.03;87.8;52.26;8.3925936;1.299424031;0;2.727292612
25.045;28.14;21.95;82.695;94.6;70.79;19.10360704;0.943947294;1.4;3.589389449
28.735;35.32;22.15;68.98501;95.20002;42.77;17.78761618;0.675037431;0;3.838508446
28.495;34.21;22.78;71.325;95.4;47.25;7.4821734;1.01117476;1.8;2.497147098
24.22;25.95;22.49;87.835;97.4;78.27;19.3238028;0.689772218;4.3;3.458945813
28.025;34.08;21.97;71.865;99;44.73;17.5187502;0.695297763;1.5;3.726378002
27.315;32.26;22.37;72.915;95.8;50.03;5.300276382;1.157601706;0;2.154769868
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
26.98;31.89;22.07;70.38;93.4;47.36;12.6904914;0.837120088;0.4;3.014265892
25.66;29.14;22.18;80.76;96;65.52;20.6558172;0.811334211;0;3.880461406
26.665;32.2;21.13;73.485;95;51.97;23.05391398;0.988151655;0;4.504463759
26.615;32.58;20.65;71.785;96.9;46.67;22.3666686;1.206410688;0;4.555837926
26.715;32.5;20.93;69.575;94;45.15;21.183147;1.19812237;0;4.417659766
25.69;32.11;19.27;69.565;97.4;41.73;25.9950024;0.984467958;0;4.823646707
26.265;33;19.53;66.15;92.9;39.4;19.8097668;1.078402226;0;4.202102969
26.805;32.89;20.72;67.645;92.5;42.79;20.6219736;0.996439973;0;4.255462957
27.865;33.49;22.24;68.855;91.9;45.81;23.777064;1.005649215;0;4.787986804
27.78;34.93;20.63;69.075;97.5;40.65;25.0825266;0.731213806;0;4.828425615
28.96;37.24;20.68;64.75;96.5;33;21.6675504;0.468750412;0;4.236427174
28.195;34.63;21.76;66.175;92.1;40.25;13.24800364;0.578340391;0;3.060973181
27.005;32.23;21.78;75.075;97.6;52.55;22.5099756;0.859222268;0.6;4.386628256
27.22;33.78;20.66;69.20001;98.20002;40.2;20.381868;1.165890023;3;4.403992268
28.285;33.86;22.71;71.405;97.9;44.91;22.1561406;1.385990905;1.1;4.817797807
26.78;33.62;19.94;66.015;96.6;35.43;18.8008164;1.298503107;0;4.318315612
27.895;34.54;21.25;66.51;92.4;40.62;19.195713;1.220224551;0;4.380980938
28.36;35.56;21.16;69.455;97.8;41.11;19.7428716;1.194438673;19.1;4.493742546
27.3;33.1;21.5;71.915;97.9;45.93;21.699063;1.189834052;0;4.517706646
26.205;32.95;19.46;70.245;96.1;44.39;23.3720586;1.281005547;0;4.722177782
26.52;32.97;20.07;69.475;97.1;41.85;23.3019576;1.559124652;0;4.919708308
27.055;33.55;20.56;66.5;93.4;39.6;20.2967688;1.466111309;0;4.59702176
27.53;33.99;21.07;67.27;93.9;40.64;18.78579178;1.389674601;0;4.383915708
